track_id,title,artist,genre,audio_path,lyrics_path,lyrics_source,lyrics_path_api,lyrics_source_api,lyrics_path_whisper,text_path_combined,text_source_combined
87323,Sentimental Seek,Sally Seltmann,Pop,data\fma_small\fma_small\087\087323.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Sally Seltmann - Sentimental Seek 87323.txt,data\lyrics_combined\Sally Seltmann - Sentimental Seek _87323_.txt,whisper
57176,Certain Strangers,Short Hand,Folk,data\fma_small\fma_small\057\057176.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Short Hand - Certain Strangers 57176.txt,data\lyrics_combined\Short Hand - Certain Strangers _57176_.txt,whisper
11504,A Friendly Noose,Big Blood,Folk,data\fma_small\fma_small\011\011504.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Big Blood - A Friendly Noose 11504.txt,data\lyrics_combined\Big Blood - A Friendly Noose _11504_.txt,whisper
21409,"Japanese Robot Likes Sushi, Fears President",Peter Fuhry,Pop,data\fma_small\fma_small\021\021409.mp3,nan,nan,nan,nan,"data\whisper_transcriptions\whisper_transcriptions\Peter Fuhry - Japanese Robot Likes Sushi, Fears President 21409.txt",data\lyrics_combined\Peter Fuhry - Japanese Robot Likes Sushi_ Fears President _21409_.txt,whisper
105720,Extension,Gatherer,Experimental,data\fma_small\fma_small\105\105720.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Gatherer - Extension 105720.txt,data\lyrics_combined\Gatherer - Extension _105720_.txt,whisper
64523,Vandalise,Heavy Links,Hip-Hop,data\fma_small\fma_small\064\064523.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Heavy Links - Vandalise 64523.txt,data\lyrics_combined\Heavy Links - Vandalise _64523_.txt,whisper
43859,tameka method (pt.1),Katrah-Quey ft. dj Alekzander,Hip-Hop,data\fma_small\fma_small\043\043859.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Katrah-Quey ft. dj Alekzander - tameka method (pt.1) 43859.txt,data\lyrics_combined\Katrah-Quey ft. dj Alekzander - tameka method _pt.1_ _43859_.txt,whisper
93076,We're Tornadoes When We Dance,Levi Weaver,Folk,data\fma_small\fma_small\093\093076.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Levi Weaver - We're Tornadoes When We Dance 93076.txt,data\lyrics_combined\Levi Weaver - We_re Tornadoes When We Dance _93076_.txt,whisper
105142,Tabula Rasa,Waste Disposal Machine feat. Sci Fi Industries,Rock,data\fma_small\fma_small\105\105142.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Waste Disposal Machine feat. Sci Fi Industries - Tabula Rasa 105142.txt,data\lyrics_combined\Waste Disposal Machine feat. Sci Fi Industries - Tabula Rasa _105142_.txt,whisper
110266,Hasta Abajo Remix (J. Glaze and Mike Cash Remix),Kellee Maize & J. Glaze & Mike Cash,Hip-Hop,data\fma_small\fma_small\110\110266.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Kellee Maize & J. Glaze & Mike Cash - Hasta Abajo Remix (J. Glaze and Mike Cash Remix) 110266.txt,data\lyrics_combined\Kellee Maize _ J. Glaze _ Mike Cash - Hasta Abajo Remix _J. Glaze and Mike Cash Remix_ _110266_.txt,whisper
123868,Promises,The Barreracudas,Rock,data\fma_small\fma_small\123\123868.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\The Barreracudas - Promises 123868.txt,data\lyrics_combined\The Barreracudas - Promises _123868_.txt,whisper
20296,Part 3,Sikhara,Experimental,data\fma_small\fma_small\020\020296.mp3,data\lyrics\Sikhara - Part 3 _20296_.txt,genius,data\lyrics\Sikhara - Part 3 _20296_.txt,genius,,data\lyrics_combined\Sikhara - Part 3 _20296_.txt,api
30043,Soul Hip Hop,Cullah,Hip-Hop,data\fma_small\fma_small\030\030043.mp3,data\lyrics\Cullah - Soul Hip Hop _30043_.txt,genius,data\lyrics\Cullah - Soul Hip Hop _30043_.txt,genius,,data\lyrics_combined\Cullah - Soul Hip Hop _30043_.txt,api
112781,WAR ON CRISIS,ODOR BABY,Experimental,data\fma_small\fma_small\112\112781.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\ODOR BABY - WAR ON CRISIS 112781.txt,data\lyrics_combined\ODOR BABY - WAR ON CRISIS _112781_.txt,whisper
89848,Not the 1s (prod. by Mexicans with Guns),Not The 1s,Hip-Hop,data\fma_small\fma_small\089\089848.mp3,data\lyrics\Not The 1s - Not the 1s _89848_.txt,genius,data\lyrics\Not The 1s - Not the 1s _89848_.txt,genius,,data\lyrics_combined\Not The 1s - Not the 1s _prod. by Mexicans with Guns_ _89848_.txt,api
75419,La La Love,Kellee Maize,Hip-Hop,data\fma_small\fma_small\075\075419.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Kellee Maize - La La Love 75419.txt,data\lyrics_combined\Kellee Maize - La La Love _75419_.txt,whisper
96731,In Your Hollow,Allysen Callery,Folk,data\fma_small\fma_small\096\096731.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Allysen Callery - In Your Hollow 96731.txt,data\lyrics_combined\Allysen Callery - In Your Hollow _96731_.txt,whisper
40121,Last Chants,Sun Araw,Experimental,data\fma_small\fma_small\040\040121.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Sun Araw - Last Chants 40121.txt,data\lyrics_combined\Sun Araw - Last Chants _40121_.txt,whisper
62655,Route 13,Pitchman,Rock,data\fma_small\fma_small\062\062655.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Pitchman - Route 13 62655.txt,data\lyrics_combined\Pitchman - Route 13 _62655_.txt,whisper
13930,John Henry,Foghorn Stringband,Folk,data\fma_small\fma_small\013\013930.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Foghorn Stringband - John Henry 13930.txt,data\lyrics_combined\Foghorn Stringband - John Henry _13930_.txt,whisper
70423,I Do,Supercute,Pop,data\fma_small\fma_small\070\070423.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Supercute - I Do 70423.txt,data\lyrics_combined\Supercute - I Do _70423_.txt,whisper
12052,Breath in a Seed,Big Blood,Folk,data\fma_small\fma_small\012\012052.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Big Blood - Breath in a Seed 12052.txt,data\lyrics_combined\Big Blood - Breath in a Seed _12052_.txt,whisper
88861,Cien Volando,Josh Woodward,Folk,data\fma_small\fma_small\088\088861.mp3,data\lyrics\Josh Woodward - Cien Volando _88861_.txt,genius,data\lyrics\Josh Woodward - Cien Volando _88861_.txt,genius,,data\lyrics_combined\Josh Woodward - Cien Volando _88861_.txt,api
998,Apparently,Kevin Shields,Experimental,data\fma_small\fma_small\000\000998.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Kevin Shields - Apparently 998.txt,data\lyrics_combined\Kevin Shields - Apparently _998_.txt,whisper
122004,For Ornette,Christopher Petkus,Experimental,data\fma_small\fma_small\122\122004.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Christopher Petkus - For Ornette 122004.txt,data\lyrics_combined\Christopher Petkus - For Ornette _122004_.txt,whisper
127184,I Saw A Ghost,Wintermitts,Pop,data\fma_small\fma_small\127\127184.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Wintermitts - I Saw A Ghost 127184.txt,data\lyrics_combined\Wintermitts - I Saw A Ghost _127184_.txt,whisper
113024,Soleares&beats,Malaventura,Pop,data\fma_small\fma_small\113\113024.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Malaventura - Soleares&beats 113024.txt,data\lyrics_combined\Malaventura - Soleares_beats _113024_.txt,whisper
75314,Babylon Got No Riches,Geese,Pop,data\fma_small\fma_small\075\075314.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Geese - Babylon Got No Riches 75314.txt,data\lyrics_combined\Geese - Babylon Got No Riches _75314_.txt,whisper
68410,ORCR,Bachsung,Experimental,data\fma_small\fma_small\068\068410.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Bachsung - ORCR 68410.txt,data\lyrics_combined\Bachsung - ORCR _68410_.txt,whisper
84158,Source and the Sound,Laura Stevenson and the Cans,Folk,data\fma_small\fma_small\084\084158.mp3,data\lyrics\Laura Stevenson and the Cans - Source and the Sound _84158_.txt,genius,data\lyrics\Laura Stevenson and the Cans - Source and the Sound _84158_.txt,genius,,data\lyrics_combined\Laura Stevenson and the Cans - Source and the Sound _84158_.txt,api
92540,Capture Me,Andrea Tomasi,Folk,data\fma_small\fma_small\092\092540.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Andrea Tomasi - Capture Me 92540.txt,data\lyrics_combined\Andrea Tomasi - Capture Me _92540_.txt,whisper
27547,I'm a Sir,Frau,Pop,data\fma_small\fma_small\027\027547.mp3,data\lyrics\Frau - I_m a Sir _27547_.txt,genius,data\lyrics\Frau - I_m a Sir _27547_.txt,genius,,data\lyrics_combined\Frau - I_m a Sir _27547_.txt,api
30059,MC Cullah's Guitar,Cullah,Hip-Hop,data\fma_small\fma_small\030\030059.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Cullah - MC Cullah's Guitar 30059.txt,data\lyrics_combined\Cullah - MC Cullah_s Guitar _30059_.txt,whisper
67784,Higher,The Honorable Sleaze,Hip-Hop,data\fma_small\fma_small\067\067784.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\The Honorable Sleaze - Higher 67784.txt,data\lyrics_combined\The Honorable Sleaze - Higher _67784_.txt,whisper
129695,All of My Love Resides in Paris,Derek Clegg,Folk,data\fma_small\fma_small\129\129695.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Derek Clegg - All of My Love Resides in Paris 129695.txt,data\lyrics_combined\Derek Clegg - All of My Love Resides in Paris _129695_.txt,whisper
62448,Julia,Jahzzar,Pop,data\fma_small\fma_small\062\062448.mp3,data\lyrics\Jahzzar - Julia _62448_.txt,genius,data\lyrics\Jahzzar - Julia _62448_.txt,genius,,data\lyrics_combined\Jahzzar - Julia _62448_.txt,api
39188,Get Wright With Gould (more Surfjams with Sufjan),U Can Unlearn Guitar,Experimental,data\fma_small\fma_small\039\039188.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\U Can Unlearn Guitar - Get Wright With Gould (more Surfjams with Sufjan) 39188.txt,data\lyrics_combined\U Can Unlearn Guitar - Get Wright With Gould _more Surfjams with Sufjan_ _39188_.txt,whisper
135373,Stuck Up,Lamprey,Rock,data\fma_small\fma_small\135\135373.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Lamprey - Stuck Up 135373.txt,data\lyrics_combined\Lamprey - Stuck Up _135373_.txt,whisper
4068,Alegrias Variation,Peter Walker,Folk,data\fma_small\fma_small\004\004068.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Peter Walker - Alegrias Variation 4068.txt,data\lyrics_combined\Peter Walker - Alegrias Variation _4068_.txt,whisper
48269,RReplay,.RR,Experimental,data\fma_small\fma_small\048\048269.mp3,data\lyrics\.RR - RReplay _48269_.txt,genius,data\lyrics\.RR - RReplay _48269_.txt,genius,,data\lyrics_combined\.RR - RReplay _48269_.txt,api
129096,Black Angel,The Vivisectors,Rock,data\fma_small\fma_small\129\129096.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\The Vivisectors - Black Angel 129096.txt,data\lyrics_combined\The Vivisectors - Black Angel _129096_.txt,whisper
51114,Wack,Bob Ostertag,Experimental,data\fma_small\fma_small\051\051114.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Bob Ostertag - Wack 51114.txt,data\lyrics_combined\Bob Ostertag - Wack _51114_.txt,whisper
98581,Race With Time (Prod. Joel Johnston),Hi-Rez,Hip-Hop,data\fma_small\fma_small\098\098581.mp3,data\lyrics\Hi-Rez - Race With Time _98581_.txt,genius,data\lyrics\Hi-Rez - Race With Time _98581_.txt,genius,,data\lyrics_combined\Hi-Rez - Race With Time _Prod. Joel Johnston_ _98581_.txt,api
30090,Tribal 23 Tribute,1 Riche Kannibal,Experimental,data\fma_small\fma_small\030\030090.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\1 Riche Kannibal - Tribal 23 Tribute 30090.txt,data\lyrics_combined\1 Riche Kannibal - Tribal 23 Tribute _30090_.txt,whisper
118957,AVIATION CRAB ORCHESTRA (JAAN PATTERSON - 05 - GI),ODOR BABY,Experimental,data\fma_small\fma_small\118\118957.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\ODOR BABY - AVIATION CRAB ORCHESTRA (JAAN PATTERSON - 05 - GI) 118957.txt,data\lyrics_combined\ODOR BABY - AVIATION CRAB ORCHESTRA _JAAN PATTERSON - 05 - GI_ _118957_.txt,whisper
131624,AVIATION CRAB ORCHESTRA (MERC ZERO),ODOR BABY,Experimental,data\fma_small\fma_small\131\131624.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\ODOR BABY - AVIATION CRAB ORCHESTRA (MERC ZERO) 131624.txt,data\lyrics_combined\ODOR BABY - AVIATION CRAB ORCHESTRA _MERC ZERO_ _131624_.txt,whisper
78984,Big Father,The Custodian of Records,Hip-Hop,data\fma_small\fma_small\078\078984.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\The Custodian of Records - Big Father 78984.txt,data\lyrics_combined\The Custodian of Records - Big Father _78984_.txt,whisper
47197,I'm Dumb,Asian Women on the Telephone,Experimental,data\fma_small\fma_small\047\047197.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Asian Women on the Telephone - I'm Dumb 47197.txt,data\lyrics_combined\Asian Women on the Telephone - I_m Dumb _47197_.txt,whisper
132171,Color Blindness,Ulises Lima,Rock,data\fma_small\fma_small\132\132171.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Ulises Lima - Color Blindness 132171.txt,data\lyrics_combined\Ulises Lima - Color Blindness _132171_.txt,whisper
138067,Electric Lady,Black Flamingo,Pop,data\fma_small\fma_small\138\138067.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Black Flamingo - Electric Lady 138067.txt,data\lyrics_combined\Black Flamingo - Electric Lady _138067_.txt,whisper
118277,Dreams In Overdrive,PC-ONE,Experimental,data\fma_small\fma_small\118\118277.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\PC-ONE - Dreams In Overdrive 118277.txt,data\lyrics_combined\PC-ONE - Dreams In Overdrive _118277_.txt,whisper
63733,Abraham Lincoln and Albert Einstein,Cullah,Hip-Hop,data\fma_small\fma_small\063\063733.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Cullah - Abraham Lincoln and Albert Einstein 63733.txt,data\lyrics_combined\Cullah - Abraham Lincoln and Albert Einstein _63733_.txt,whisper
98229,Free Bassel,Marco Raaphorst,Experimental,data\fma_small\fma_small\098\098229.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Marco Raaphorst - Free Bassel 98229.txt,data\lyrics_combined\Marco Raaphorst - Free Bassel _98229_.txt,whisper
134610,Roaches (Featuring Pot-C),Donnie Ozone,Hip-Hop,data\fma_small\fma_small\134\134610.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Donnie Ozone - Roaches (Featuring Pot-C) 134610.txt,data\lyrics_combined\Donnie Ozone - Roaches _Featuring Pot-C_ _134610_.txt,whisper
75782,I'm Not Lazy,Square People,Rock,data\fma_small\fma_small\075\075782.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Square People - I'm Not Lazy 75782.txt,data\lyrics_combined\Square People - I_m Not Lazy _75782_.txt,whisper
127190,Tag med på landet,Stærosaurus,Folk,data\fma_small\fma_small\127\127190.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Stærosaurus - Tag med på landet 127190.txt,data\lyrics_combined\Stærosaurus - Tag med på landet _127190_.txt,whisper
28274,There Goes My Girl,Sultan,Rock,data\fma_small\fma_small\028\028274.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Sultan - There Goes My Girl 28274.txt,data\lyrics_combined\Sultan - There Goes My Girl _28274_.txt,whisper
110437,Cado Lake,Michael Chapman,Folk,data\fma_small\fma_small\110\110437.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Michael Chapman - Cado Lake 110437.txt,data\lyrics_combined\Michael Chapman - Cado Lake _110437_.txt,whisper
8416,Track 33,Taal,Experimental,data\fma_small\fma_small\008\008416.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Taal - Track 33 8416.txt,data\lyrics_combined\Taal - Track 33 _8416_.txt,whisper
75380,Peace Dream,Kellee Maize,Hip-Hop,data\fma_small\fma_small\075\075380.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Kellee Maize - Peace Dream 75380.txt,data\lyrics_combined\Kellee Maize - Peace Dream _75380_.txt,whisper
144170,Mãos Soltas,J-K,Hip-Hop,data\fma_small\fma_small\144\144170.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\J-K - Mãos Soltas 144170.txt,data\lyrics_combined\J-K - Mãos Soltas _144170_.txt,whisper
111186,Paradise,Sondra Sun-Odeon,Folk,data\fma_small\fma_small\111\111186.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Sondra Sun-Odeon - Paradise 111186.txt,data\lyrics_combined\Sondra Sun-Odeon - Paradise _111186_.txt,whisper
132449,Not Quite There,Ava Zandieh,Folk,data\fma_small\fma_small\132\132449.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Ava Zandieh - Not Quite There 132449.txt,data\lyrics_combined\Ava Zandieh - Not Quite There _132449_.txt,whisper
138216,Vintage (Party Rock Instrumental),C-Doc,Hip-Hop,data\fma_small\fma_small\138\138216.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\C-Doc - Vintage (Party Rock Instrumental) 138216.txt,data\lyrics_combined\C-Doc - Vintage _Party Rock Instrumental_ _138216_.txt,whisper
137723,Ghostly Island,The Vivisectors,Rock,data\fma_small\fma_small\137\137723.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\The Vivisectors - Ghostly Island 137723.txt,data\lyrics_combined\The Vivisectors - Ghostly Island _137723_.txt,whisper
74386,Christmas in Japan,The Kyoto Connection,Experimental,data\fma_small\fma_small\074\074386.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\The Kyoto Connection - Christmas in Japan 74386.txt,data\lyrics_combined\The Kyoto Connection - Christmas in Japan _74386_.txt,whisper
105826,Foods That Start With Q (Feat. Fat Arm & Shark Dentures),All Urban Outfield,Hip-Hop,data\fma_small\fma_small\105\105826.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\All Urban Outfield - Foods That Start With Q (Feat. Fat Arm & Shark Dentures) 105826.txt,data\lyrics_combined\All Urban Outfield - Foods That Start With Q _Feat. Fat Arm _ Shark Dentures_ _105826_.txt,whisper
13325,Methylchloroisothiazolinone,Josh Woodward,Rock,data\fma_small\fma_small\013\013325.mp3,data\lyrics\Josh Woodward - Methylchloroisothiazolinone _13325_.txt,genius,data\lyrics\Josh Woodward - Methylchloroisothiazolinone _13325_.txt,genius,,data\lyrics_combined\Josh Woodward - Methylchloroisothiazolinone _13325_.txt,api
84154,Baby Bones,Laura Stevenson and the Cans,Folk,data\fma_small\fma_small\084\084154.mp3,data\lyrics\Laura Stevenson and the Cans - Baby Bones _84154_.txt,genius,data\lyrics\Laura Stevenson and the Cans - Baby Bones _84154_.txt,genius,,data\lyrics_combined\Laura Stevenson and the Cans - Baby Bones _84154_.txt,api
126403,Forest Friends,Shy Kids,Pop,data\fma_small\fma_small\126\126403.mp3,data\lyrics\Shy Kids - Forest Friends _126403_.txt,genius,data\lyrics\Shy Kids - Forest Friends _126403_.txt,genius,,data\lyrics_combined\Shy Kids - Forest Friends _126403_.txt,api
